Year,="Calibration Data: Energy Balance Model.Surface Temperature Anomaly[1]",="Run 1: Energy Balance Model.Surface Temperature Anomaly[1]",="Calibration Data: Emissions.Total CO2 Emissions[1]",="Run 1: Emissions.Total CO2 Emissions[1]",="Calibration Data: Emissions.CO2 emissions from Energy[1]",="Run 1: Emissions.CO2 emissions from Energy[1]",="Calibration Data: Emissions.CO2 Emissions from Food and Land Use[1]",="Run 1: Emissions.CO2 Emissions from Food and Land Use[1]",="Run 1: solar energy.Current Solar Capacity[1]",="Run 1: wind energy.Current Wind Capacity[1]",="Run 1: bio fuel energy.bio fuel production Capacity[1]",="Calibration Data: bio fuel energy.bio fuel production[1]",="Run 1: bio fuel energy.bio fuel production[1]",="Run 1: fossil energy coal.Fossil Energy and Fuel Capital[1]",="Run 1: fossil energy gas.Fossil Energy and Fuel Capital[1]",="Run 1: fossil energy oil.Fossil Energy and Fuel Capital[1]",="Calibration Data: hydropower energy.Hydropower Energy Capacity[1]",="Run 1: hydropower energy.Hydropower Energy Capacity[1]",="Calibration Data: nuclear energy.Nuclear Energy Capacity[1]",="Run 1: nuclear energy.Nuclear Energy Capacity[1]",="Run 1: CCS.Storing CO2[1]",="Calibration Data: energy supply.Total Energy Output[1]",="Run 1: energy supply.Total Energy Output[1]",="Calibration Data: fossil energy coal.Secondary Fossil Energy Output[1]",="Run 1: fossil energy coal.Secondary Fossil Energy Output[1]",="Calibration Data: fossil energy gas.Secondary Fossil Energy Output[1]",="Run 1: fossil energy gas.Secondary Fossil Energy Output[1]",="Calibration Data: fossil energy oil.Secondary Fossil Energy Output[1]",="Run 1: fossil energy oil.Secondary Fossil Energy Output[1]",="Calibration Data: nuclear energy.Nuclear Energy Output[1]",="Run 1: nuclear energy.Nuclear Energy Output[1]",="Calibration Data: bio fuel energy.bio fuel secondary energy output[1]",="Run 1: bio fuel energy.bio fuel secondary energy output[1]",="Calibration Data: hydropower energy.Hydropower Energy Output[1]",="Run 1: hydropower energy.Hydropower Energy Output[1]",="Calibration Data: solar energy.Solar Energy Output[1]",="Run 1: solar energy.Solar Energy Output[1]",="Calibration Data: wind energy.Wind Energy Output[1]",="Run 1: wind energy.Wind Energy Output[1]"
2072,,2.10659155934,,19430.6260755,,10468.7844687,,4702.78509173,7905.28504918,6973.35366796,2099.73496721,,2045.39358231,511661660748,3164748625220,4775850816220,,1719.18589806,,7559.88078629,0,,110737.211681,,2032.02172067,,7827.96580771,,6517.37504181,,56699.1058971,,4841.41167433,,6611.53212125,,13385.896613,,12821.9028047
2073,,2.11242533637,,19263.03575,,10156.2398599,,4655.96679294,7935.82714952,6973.22286601,2118.90107183,,2064.14360826,485488077176,3092052838670,4658342915430,,1719.77816043,,7700.84130696,0,,111299.852133,,1912.43128882,,7580.57193488,,6291.63816866,,57756.3098022,,4885.81575679,,6613.80980493,,13437.6130779,,12821.6622992
2074,,2.11850226655,,19171.1179882,,9858.67511907,,4623.66551752,7973.73138255,6979.18737838,2138.18937716,,2082.34027304,460633708051,3021973089490,4545634570940,,1720.23005818,,7844.34035069,0,,111930.675613,,1799.44344482,,7344.18141967,,6075.6109924,,58832.5526302,,4928.91446846,,6615.5476836,,13501.7957281,,12832.6292459
2075,,2.12438117319,,19112.5300244,,9575.04684061,,4601.5628167,8019.42081983,6991.59638363,2157.27696118,,2100.30918061,437033260558,2954181331550,4437305169880,,1720.49937535,,7989.63950666,0,,112623.711624,,1692.71635393,,7117.63949427,,5868.38960676,,59922.2962999,,4971.47984019,,6616.58340586,,13579.1609439,,12855.4456792
2076,,2.13031325284,,19027.9164823,,9303.28476925,,4586.3880045,8070.96399471,7008.8446408,2175.32456079,,2117.85312941,414624653524,2888028237150,4332455096360,,1720.47572319,,8134.58583097,0,,113352.109725,,1591.92512783,,6899.07669523,,5668.5801857,,61009.3937323,,5013.04329167,,6616.49244593,,13666.4382028,,12887.1600433
2077,,2.13648816086,,18863.6855502,,9040.85181296,,4575.40065168,8124.71978964,7027.92579572,2191.26042669,,2134.38727931,393348790299,2822745213940,4229979582610,,1720.02345409,,8276.27572326,0,,114076.600421,,1496.76072688,,6686.43186958,,5474.66085371,,62072.0679245,,5052.21929466,,6614.75313916,,13757.4620569,,12922.2445558
2078,,2.14340899546,,18591.6511892,,8785.39149454,,4564.93604357,8176.77551779,7045.6476841,2204.12852366,,2149.15634531,373149452608,2757670166930,4128875396150,,1719.02977716,,8411.93698077,0,,114758.398132,,1406.92934454,,6477.99467104,,5285.35915987,,63089.5273558,,5087.21887936,,6610.93172173,,13845.6072144,,12954.8297854
2079,,2.15189624422,,18215.0940928,,8535.1359268,,4546.90218334,8223.71718568,7059.24028468,2213.25807466,,2161.50548309,353973104733,2692352778600,4028418456490,,1717.42488039,,8539.42116267,0,,115366.402914,,1322.15145977,,6272.62332082,,5099.80257291,,64045.65872,,5116.49181737,,6604.75971523,,13925.0928128,,12979.822495
2080,,2.16166469485,,17764.195569,,8289.02087321,,4517.55934713,8263.21549835,7066.82147977,2218.44069359,,2170.83877923,335768812633,2626644708960,3928229716540,,1715.2026664,,8657.69772305,0,,115883.025915,,1242.16133778,,6069.92379306,,4917.63791072,,64932.7329229,,5138.61955134,,6596.21367076,,13991.9746933,,12993.7620356
2081,,2.1716308865,,17310.6980421,,8055.81606837,,4483.57711721,8291.95174615,7065.62279947,2222.90149949,,2178.85155356,318488199681,2564174042560,3833574554590,,1713.51464744,,8762.12388668,0,,116286.105141,,1166.7066656,,5878.43594676,,4745.23411663,,65715.9291501,,5157.88590469,,6589.72199839,,14040.6333362,,12991.5580226
