Year,="Calibration Data: Energy Balance Model.Surface Temperature Anomaly[1]",="Run 1: Energy Balance Model.Surface Temperature Anomaly[1]",="Calibration Data: Emissions.Total CO2 Emissions[1]",="Run 1: Emissions.Total CO2 Emissions[1]",="Calibration Data: Emissions.CO2 emissions from Energy[1]",="Run 1: Emissions.CO2 emissions from Energy[1]",="Calibration Data: Emissions.CO2 Emissions from Food and Land Use[1]",="Run 1: Emissions.CO2 Emissions from Food and Land Use[1]",="Run 1: solar energy.Current Solar Capacity[1]",="Run 1: wind energy.Current Wind Capacity[1]",="Run 1: bio fuel energy.bio fuel production Capacity[1]",="Calibration Data: bio fuel energy.bio fuel production[1]",="Run 1: bio fuel energy.bio fuel production[1]",="Run 1: fossil energy coal.Fossil Energy and Fuel Capital[1]",="Run 1: fossil energy gas.Fossil Energy and Fuel Capital[1]",="Run 1: fossil energy oil.Fossil Energy and Fuel Capital[1]",="Calibration Data: hydropower energy.Hydropower Energy Capacity[1]",="Run 1: hydropower energy.Hydropower Energy Capacity[1]",="Calibration Data: nuclear energy.Nuclear Energy Capacity[1]",="Run 1: nuclear energy.Nuclear Energy Capacity[1]",="Run 1: CCS.Storing CO2[1]",="Calibration Data: energy supply.Total Energy Output[1]",="Run 1: energy supply.Total Energy Output[1]",="Calibration Data: fossil energy coal.Secondary Fossil Energy Output[1]",="Run 1: fossil energy coal.Secondary Fossil Energy Output[1]",="Calibration Data: fossil energy gas.Secondary Fossil Energy Output[1]",="Run 1: fossil energy gas.Secondary Fossil Energy Output[1]",="Calibration Data: fossil energy oil.Secondary Fossil Energy Output[1]",="Run 1: fossil energy oil.Secondary Fossil Energy Output[1]",="Calibration Data: nuclear energy.Nuclear Energy Output[1]",="Run 1: nuclear energy.Nuclear Energy Output[1]",="Calibration Data: bio fuel energy.bio fuel secondary energy output[1]",="Run 1: bio fuel energy.bio fuel secondary energy output[1]",="Calibration Data: hydropower energy.Hydropower Energy Output[1]",="Run 1: hydropower energy.Hydropower Energy Output[1]",="Calibration Data: solar energy.Solar Energy Output[1]",="Run 1: solar energy.Solar Energy Output[1]",="Calibration Data: wind energy.Wind Energy Output[1]",="Run 1: wind energy.Wind Energy Output[1]"
2001,0.817303922,0.740174861966,30472.77916,31114.8006653,24949.95344,25520.3279527,4765.43707,4835.32884632,7.19908326605,0.985944571512,34.4635406094,25.5572375,31.7274855297,2881756166180,3478147158930,9656061355260,709.0768,753.713561693,,339.114835677,0,40382.62897,42047.2067445,10096.86216,11292.2244283,8811.275595,9149.00431238,15713.85562,16084.684898,2710.601831,2543.36126757,47.62222442,65.3468137565,2744.931511,2898.58207246,,12.1900960823,,1.81285591821
2002,0.889803922,0.763542036858,31406.26592,32056.2025732,25492.69373,26354.8929214,5128.325273,4883.57119785,11.5859601228,2.23911642862,32.7817894811,34.2991692,30.144332207,2989509683630,3580666641210,9900796166390,720.22594,765.007931172,,341.830827617,0,41506.98865,43438.0757542,10564.6512,11779.2634317,9127.962765,9498.0482415,15919.67946,16568.9510028,2753.922091,2563.73120713,54.45585459,62.3292656523,2795.535506,2942.0172162,,19.6183266512,,4.11706254741
2003,0.884803922,0.781156734313,33746.54781,33012.0201264,26807.00975,27164.6502073,6075.929287,4969.86314153,16.8829755557,4.82933444963,32.4924750846,40.058282,29.7783642468,3111508482610,3673435831440,10088808046000,740.4212,778.76241169,359.83,344.728830212,0,43243.27773,44803.5713233,11566.51172,12329.6044934,9443.590306,9830.52670583,16363.50071,16963.7665199,2698.123217,2585.46622659,62.00760678,61.8267080187,2792.117732,2994.91329327,,28.5876807607,,8.87969546261
2004,0.812303922,0.79571393403,34037.88219,33915.5047492,27731.04263,27908.2639039,5404.208247,5077.2830119,22.0980015651,9.0242041261,36.687852227,43.3210098,33.438148437,3241744333380,3747917795000,10205520168400,761.328,794.518716867,364.54,347.45111999,0,45706.93482,46074.7870984,12445.42177,12922.3025333,9875.954967,10124.1716209,17128.56701,17243.1915695,2820.743086,2605.88339993,74.28135459,69.7191145414,2998.241301,3055.50785602,,37.4182034504,,16.592800782
2005,0.954803922,0.809912393084,34506.78369,34715.5316288,28647.27064,28586.1116813,4891.181519,5157.51332653,25.661588959,15.3275203732,46.1908443915,49.9169365,41.866605623,3378985670040,3801522514980,10255893065700,784.0963,812.202655255,368.04,349.65703278,0,47539.36645,47244.0212113,13454.44948,13555.0437139,10200.84507,10371.6697268,17460.13388,17412.0552331,2828.145536,2622.42774585,87.18189802,87.6741310157,3099.078918,3123.51558387,,43.4523707359,,28.1827060293
2006,0.909803922,0.824703302218,35962.00897,35357.7067589,29573.76777,29187.9032345,5332.363436,5164.83511851,26.918839554,24.5947857333,60.4988455547,61.3259188,54.6864246661,3512473265700,3838053052220,10258526159200,805.47506,831.631694025,369.49,351.154241472,0,49192.24142,48305.5175962,14243.84253,14188.2458289,10535.67259,10580.5263198,17758.90304,17499.0100911,2863.392354,2633.65681104,110.2180293,115.040364197,3217.216101,3198.23450407,,45.5812536763,,45.2224234121
2007,0.924803922,0.841150794994,36130.70058,35801.2115954,30401.88825,29686.5807302,4594.770148,5079.8728879,27.9088100883,38.4150893397,75.6950589822,77.6700997,68.5496795847,3616661310090,3873170370220,10252669435700,832.41106,852.345250243,369.48,352.370324193,0,51020.27046,49264.4123241,15146.88075,14721.0911048,11036.49995,10788.8165152,18079.15671,17571.062384,2805.020612,2642.77743144,147.4148518,144.880185617,3270.630024,3277.89333703,,47.2575554339,,70.633810531
2008,0.804803922,0.860540814332,36956.01666,36176.1004741,30926.47213,30126.7716758,4880.509684,4979.31966222,28.8396806716,58.4822371623,91.30764254,98.8609688,82.9259067232,3694598748740,3915692520130,10257290501600,861.7954,875.039650651,368.27,353.648300514,0,51948.34489,50197.2040771,15450.71428,15161.8647626,11374.81592,11022.0229652,18042.98285,17663.3337563,2796.324371,2652.36225386,202.9421062,176.085316823,3461.385595,3365.16997037,,48.8337841607,,107.531267795
2009,0.934803922,0.881034398833,36817.4037,36583.1714247,30361.12298,30554.698471,5274.195063,4911.16016712,29.6708557365,86.9066813855,106.955018309,107.2440035,97.3832605028,3753204406100,3970760911630,10285723081500,891.6133,900.417289509,367.41,355.058753484,0,51440.70615,51174.8398488,15319.47854,15535.282174,11208.76094,11296.8811119,17749.88869,17799.1875405,2756.755906,2662.94065113,233.0235254,207.74626264,3455.774089,3462.76562576,,50.2412000119,,159.795282853
2010,1.007303922,0.905339895274,38845.39973,37078.4678384,32094.06964,31000.0878858,5488.13559,4899.62207219,30.3779437254,126.204630936,122.403827032,123.8499785,111.620274435,3796848528310,4042450276920,10344971162000,925.737,929.227256208,370.93,356.641669296,0,54253.12741,52246.6400592,16103.7526,15856.0502329,12117.1592,11626.622705,18431.74468,17992.9083196,2827.797254,2674.81251972,265.4565226,239.194270817,3651.408256,3573.56110196,,51.438501141,,232.052408126
2011,0.884803922,0.932007939969,39784.42779,37659.4524169,33147.04611,31471.3791307,5278.482118,4934.06152011,31.3385176512,177.232453791,136.984581711,127.5105671,125.061014596,3831228509730,4130727182040,10438868450200,953.9698,961.101539222,350.66,358.389020024,0,55840.23727,53434.9648299,16955.97814,16139.9871307,12482.95338,12013.2741389,18676.82782,18249.5014806,2709.467655,2687.91765018,281.2213346,269.201031925,3717.90624,3696.14112441,,53.0650260772,,325.877247097
2012,0.912303922,0.960295552391,40653.57271,38277.3057006,33606.62829,31947.1178615,5652.1246,4990.18013342,33.9522304969,235.303131897,149.65520143,128.9070145,136.810067695,3865501344210,4227338603130,10563833397300,984.67844,993.372358983,350.94,360.268741637,0,56971.51041,54711.0015466,17106.03374,16413.0201443,12890.62966,12434.6259069,19087.332,18555.0221501,2523.672554,2702.01556228,294.1234094,295.929094363,3876.375671,3820.24612182,,57.4907855167,526.113,432.651781408
2013,0.939803922,0.990310768048,40419.45774,38865.4279052,33848.40832,32392.1481903,5116.361825,5044.97054383,39.2476708247,296.861791066,160.02539515,138.6094525,146.522160929,3897342986270,4324930188550,10705911449300,1029.5624,1024.8662685,349.47,362.152759112,0,58314.51575,56005.1411498,17462.90393,16665.483371,13170.93878,12867.6447589,19394.41002,18883.5889907,2543.825637,2716.14569334,320.5855666,318.617869244,4032.271238,3941.36332888,,66.4574725251,636.479,545.839665206
2014,1.009803922,1.01861025601,40847.95364,39347.7668128,33949.00234,32773.3205459,5396.412769,5070.13711766,48.6941218236,358.354585989,167.956580925,148.3443219,154.147463714,3922153368400,4417218931570,10848136110600,1066.1928,1055.18964777,353.96,363.917546273,0,59291.29096,57243.8678249,17640.37504,16879.3272944,13344.95035,13291.5686553,19651.70732,19207.1953495,2595.772555,2729.38159705,340.5798943,337.056494916,4139.686769,4057.97898769,192.602,82.453001547,712.13,658.906444439
2015,1.159803922,1.04167031859,40938.15351,39699.5831768,33955.12551,33086.2061088,5531.812252,5057.12613878,65.0650826751,417.594835947,174.634174263,148.570597,160.715163625,3940634902620,4503388850520,10960483674700,1098.4295,1085.2269539,360.5,366.047164869,0,60098.73501,58399.2525689,17266.64629,17056.4967979,13737.30466,13700.4265895,20150.99125,19492.3786305,2630.724254,2745.35373652,355.9715435,353.097163498,4128.990946,4173.49448517,252.269,110.173695747,827.886,767.83147008
2016,1.272303922,1.06232853049,39824.53371,39910.2386591,33927.64075,33330.1079269,4406.432866,4996.50326319,90.3121758469,475.827950282,180.601998554,153.1515459,166.754122338,3949398606480,4580705185700,11040753247900,1129.0008,1113.9862479,368.19,368.661392973,0,61081.66268,59447.5246887,16994.18788,17194.3377353,14008.84662,14084.862416,20701.84388,19723.4312829,2669.863988,2764.96044729,374.3810873,368.008836681,4274.581816,4284.09508762,324.797,152.924207193,952.944,874.904675825
2017,1.182303922,1.08580360628,40222.56094,40038.3802869,34481.81157,33521.1026617,4231.194917,4922.80489333,125.591792876,543.101687729,188.767841551,157.374637,174.644745187,3941489721960,4648744557380,11083893018700,1151.1094,1139.32219693,369.42,372.289048343,0,62900.82194,60383.7407655,17277.312,17292.6340804,14607.028,14441.0837684,21191.52,19877.8453226,2693.7116,2792.16786257,384.001904,387.215808699,4330.6368,4381.53041504,437.515,212.662635744,1131.755,998.600871934
